year,victim.state,action.Malware,action.Hacking,action.Social,action.Physical,action.Misuse,action.Error,action.Environmental,action.Unknown,victim.industry.name,pattern,,victim.industry.name,pattern
2012,WV,0,0,0,0,1,0,0,0,Mining ,Privilege Misuse,,,
2010,IL,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2011,MN,0,0,0,1,0,0,0,0,Finance ,Lost and Stolen Assets,,,
2012,IL,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2015,IL,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2014,CO,0,0,0,0,0,1,0,0,Finance ,Miscellaneous Errors,,,
2012,MD,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2014,CA,0,0,0,1,0,0,0,0,Public ,Lost and Stolen Assets,,,
2013,OH,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2012,NA,0,0,0,0,0,1,0,0,Public ,Lost and Stolen Assets,,,
2012,NA,0,0,0,0,0,1,0,0,Finance ,Miscellaneous Errors,,,
2012,NA,0,0,0,0,1,0,0,0,Healthcare ,Privilege Misuse,,,
2012,CA,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2012,NA,0,1,0,0,0,0,0,0,Finance ,Everything Else,,,
2012,MN,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2013,FL,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2014,NJ,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2013,NA,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2013,NA,0,1,0,0,0,0,0,0,Administrative ,Denial of Service,,,
2012,NA,1,1,1,0,0,0,0,0,Public ,Cyber-Espionage,,,
2012,NA,0,1,0,0,0,0,0,0,Information ,Everything Else,,,
2013,NA,0,1,1,0,0,0,0,0,Finance ,Everything Else,,,
2011,NA,0,1,0,0,0,0,0,0,Unknown,Everything Else,,,
2012,CA,0,1,0,0,0,0,0,0,Professional ,Web Applications,,,
2014,NA,0,0,0,0,0,1,0,0,Information ,Miscellaneous Errors,,,
2014,NV,0,0,0,0,1,0,0,0,Healthcare ,Privilege Misuse,,,
2013,NA,1,1,1,0,0,0,0,0,Public ,Cyber-Espionage,,,
2015,NY,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2010,MN,0,0,0,0,0,0,0,1,Finance ,Everything Else,,,
2014,AZ,0,0,0,0,0,0,0,1,Public ,Everything Else,,,
2014,NA,0,0,0,0,0,1,0,0,Educational ,Miscellaneous Errors,,,
2013,MA,0,1,0,0,0,0,0,0,Healthcare ,Web Applications,,,
2012,CA,0,1,0,0,0,0,0,0,Trade ,Web Applications,,,
2012,NA,0,1,1,0,0,0,0,0,Public ,Denial of Service,,,
2013,MN,0,1,0,0,0,0,0,0,Information ,Web Applications,,,
2012,NY,0,1,0,0,0,0,0,0,Trade ,Everything Else,,,
2013,MA,0,0,0,0,0,0,0,1,Professional ,Everything Else,,,
2012,FL,0,0,0,1,0,0,0,0,Healthcare ,Everything Else,,,
2013,NA,0,0,0,0,0,1,0,0,Utilities ,Miscellaneous Errors,,,
2013,NA,0,1,0,0,0,0,0,0,Unknown,Denial of Service,,,
2014,FL,0,1,0,0,0,0,0,0,Manufacturing ,Everything Else,,,
2001,KY,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2014,CA,0,0,0,0,0,1,0,0,Public ,Lost and Stolen Assets,,,
2011,FL,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2013,CA,0,0,0,1,0,0,0,0,Professional ,Lost and Stolen Assets,,,
2013,MN,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2012,GA,0,0,0,1,0,0,0,0,Professional ,Lost and Stolen Assets,,,
2013,NJ,0,0,0,0,0,0,1,0,Public ,Everything Else,,,
2010,MO,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2012,CA,0,1,0,0,0,0,0,0,Accomodation ,Web Applications,,,
2012,GA,0,1,0,0,0,0,0,0,Finance ,Web Applications,,,
2014,NA,0,1,0,0,0,0,0,0,Unknown,Web Applications,,,
2011,NA,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2012,TX,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2012,NA,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2013,NA,0,1,0,0,0,0,0,0,Public ,Web Applications,,,
2013,NA,0,1,0,0,0,0,0,0,Public ,Denial of Service,,,
2011,MO,0,0,0,0,0,0,0,1,Finance ,Everything Else,,,
2012,LV,0,1,0,0,0,0,0,0,Retail ,Web Applications,,,
2011,CO,0,0,0,0,1,0,0,0,Information ,Privilege Misuse,,,
2013,MA,0,1,0,0,0,0,0,0,Healthcare ,Everything Else,,,
2013,NY,0,1,0,0,0,0,0,0,Public ,Everything Else,,,
2014,NA,0,1,0,0,0,0,0,0,Information ,Denial of Service,,,
2013,MO,0,0,1,0,1,0,0,0,Administrative ,Privilege Misuse,,,
2010,MO,0,1,0,0,0,0,0,0,Educational ,Everything Else,,,
2013,NA,0,1,0,0,0,0,0,0,Administrative ,Web Applications,,,
2011,NY,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2011,CA,0,0,0,0,0,1,0,0,Healthcare ,Lost and Stolen Assets,,,
2011,IL,0,0,1,0,1,0,0,0,Accomodation ,Privilege Misuse,,,
2012,NC,1,0,0,0,0,0,0,0,Healthcare ,Crimeware,,,
2013,NA,0,0,0,1,0,0,0,0,Public ,Lost and Stolen Assets,,,
2013,NY,0,0,0,0,0,1,0,0,Healthcare ,Lost and Stolen Assets,,,
2013,NA,0,1,0,0,0,0,0,0,Public ,Web Applications,,,
2013,CA,0,1,0,0,0,0,0,0,Retail ,Everything Else,,,
2011,FL,0,1,0,1,1,0,0,0,Healthcare ,Privilege Misuse,,,
2013,CA,0,1,0,0,0,0,0,0,Healthcare ,Everything Else,,,
2015,CA,0,0,0,0,1,0,0,0,Trade ,Privilege Misuse,,,
2012,MO,0,0,0,0,0,1,0,0,Finance ,Miscellaneous Errors,,,
2012,AB,0,0,0,0,0,1,0,0,Educational ,Miscellaneous Errors,,,
2013,NY,0,1,0,0,0,0,0,0,Trade ,Everything Else,,,
2013,CA,0,1,0,0,0,0,0,0,Retail ,Web Applications,,,
2012,NC,0,1,0,0,0,0,0,0,Entertainment ,Web Applications,,,
2014,IL,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2012,VA,0,0,0,1,0,0,0,0,Administrative ,Lost and Stolen Assets,,,
2012,CA,0,0,0,1,0,0,0,0,Agriculture ,Lost and Stolen Assets,,,
2012,NE,0,0,0,1,0,0,0,0,Public ,Lost and Stolen Assets,,,
2013,AR,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2015,MI,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2011,NA,0,0,0,0,1,0,0,0,Healthcare ,Privilege Misuse,,,
2010,AR,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2010,MS,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2010,KS,0,0,0,0,0,1,0,0,Public ,Lost and Stolen Assets,,,
2010,NY,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2014,NA,0,0,0,1,0,0,0,0,Educational ,Lost and Stolen Assets,,,
2013,NA,0,1,0,0,0,0,0,0,Public ,Denial of Service,,,
2012,NY,0,1,0,0,0,0,0,0,Other Services ,Web Applications,,,
2012,NH,0,0,0,0,0,0,0,1,Healthcare ,Everything Else,,,
2011,CA,0,0,1,0,0,0,0,0,Administrative ,Everything Else,,,
2013,ME,0,1,0,0,0,0,0,0,Accomodation ,Point of Sale,,,
2013,TX,0,1,0,0,0,0,0,0,Educational ,Everything Else,,,
2013,NA,0,1,0,0,0,0,0,0,Information ,Web Applications,,,
2010,KS,0,0,0,0,0,1,0,0,Public ,Lost and Stolen Assets,,,
2013,CA,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2013,NA,0,1,0,0,0,0,0,0,Information ,Web Applications,,,
2015,TX,1,0,1,0,0,0,0,0,Healthcare ,Crimeware,,,
2010,MN,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2014,NA,0,0,0,0,0,1,0,0,Unknown,Lost and Stolen Assets,,,
2012,OK,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2014,NA,0,1,0,0,0,0,0,0,Administrative ,Everything Else,,,
2013,NJ,0,0,0,1,0,0,0,0,Finance ,Payment Card Skimmers,,,
2015,NA,0,0,0,1,0,0,0,0,Unknown,Everything Else,,,
2015,MD,0,0,0,1,0,0,0,0,Retail ,Everything Else,,,
2013,CT,0,0,0,0,0,0,0,1,Finance ,Everything Else,,,
2012,NY,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2011,MI,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2010,OK,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2011,IL,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2012,NE,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2013,NA,0,0,0,1,0,0,0,0,Mining ,Lost and Stolen Assets,,,
2014,CO,0,0,0,0,0,1,0,0,Public ,Lost and Stolen Assets,,,
2013,NY,0,0,0,0,0,1,0,0,Finance ,Miscellaneous Errors,,,
2013,NA,0,1,0,0,0,0,0,0,Other Services ,Web Applications,,,
2013,SD,0,0,0,0,0,1,0,0,Educational ,Miscellaneous Errors,,,
2013,WI,0,0,0,1,0,0,0,0,Public ,Lost and Stolen Assets,,,
2014,NA,0,1,0,0,0,0,0,0,Information ,Web Applications,,,
2013,MD,0,0,0,0,0,1,0,0,Healthcare ,Lost and Stolen Assets,,,
2013,CA,0,1,1,0,0,0,0,0,Information ,Web Applications,,,
2013,NA,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2010,KY,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2010,FL,0,0,0,0,0,1,0,0,Educational ,Miscellaneous Errors,,,
2014,NA,0,1,0,0,0,0,0,0,Information ,Denial of Service,,,
2015,NA,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2013,NY,0,0,0,0,0,1,0,0,Finance ,Miscellaneous Errors,,,
2010,KY,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2014,OR,0,0,0,0,0,1,0,0,Administrative ,Miscellaneous Errors,,,
2008,PA,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2006,MO,0,0,0,0,1,0,0,0,Information ,Privilege Misuse,,,
2013,TN,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2014,NA,0,0,0,1,0,0,0,0,Retail ,Everything Else,,,
2013,NY,0,0,1,0,0,0,0,0,Administrative ,Everything Else,,,
2015,FL,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2013,NY,0,0,0,0,0,0,0,1,Educational ,Everything Else,,,
2012,DC,0,0,0,0,0,0,0,1,Healthcare ,Everything Else,,,
2013,NY,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2013,NA,0,1,0,0,0,0,0,0,Public ,Web Applications,,,
2013,TN,0,0,0,0,1,0,0,0,Healthcare ,Privilege Misuse,,,
2012,NA,0,0,0,0,1,0,0,0,Healthcare ,Privilege Misuse,,,
2012,NE,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2015,NA,0,1,0,0,0,0,0,0,Public ,Web Applications,,,
2010,CA,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2014,CA,0,0,0,0,0,1,0,0,Other Services ,Miscellaneous Errors,,,
2012,NA,0,0,1,0,1,0,0,0,Other Services ,Privilege Misuse,,,
2013,MO,1,0,0,0,0,0,0,0,Retail ,Point of Sale,,,
2013,NA,0,1,0,0,0,0,0,0,Information ,Everything Else,,,
2010,DC,0,0,0,1,0,1,0,0,Healthcare ,Lost and Stolen Assets,,,
2009,AL,0,0,1,0,1,0,0,0,Public ,Privilege Misuse,,,
2012,NA,0,1,0,0,0,0,0,0,Professional ,Everything Else,,,
2012,CA,0,1,0,0,0,0,0,0,Information ,Everything Else,,,
2012,NA,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2010,KY,0,0,0,1,0,1,0,0,Healthcare ,Lost and Stolen Assets,,,
2010,WY,0,0,0,0,0,0,0,1,Public ,Everything Else,,,
2013,AR,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2012,NA,1,1,1,0,0,0,0,0,Public ,Cyber-Espionage,,,
2012,OR,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2011,TX,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2012,OR,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2014,NA,0,1,0,0,0,0,0,0,Unknown,Denial of Service,,,
2011,MI,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2013,CA,0,0,0,0,0,0,0,1,Professional ,Everything Else,,,
2012,MI,0,1,0,0,0,0,0,0,Finance ,Everything Else,,,
2015,VA,0,0,0,0,1,0,0,0,Manufacturing ,Privilege Misuse,,,
2012,MA,0,0,0,1,0,0,0,0,Other Services ,Lost and Stolen Assets,,,
2015,NA,0,1,0,0,0,1,0,1,Manufacturing ,Web Applications,,,
2010,CA,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2013,MD,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2015,WI,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2010,OK,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2015,CA,0,0,0,0,0,1,0,0,Finance ,Miscellaneous Errors,,,
2011,MS,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2012,MI,0,0,0,1,0,0,0,0,Other Services ,Lost and Stolen Assets,,,
2015,NA,1,0,0,0,0,0,0,0,Finance ,Crimeware,,,
2010,MA,0,0,0,0,0,1,0,0,Professional ,Miscellaneous Errors,,,
2011,KS,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2013,NA,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2011,MO,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2012,OK,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2012,ME,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2010,PR,0,0,0,0,0,0,0,1,Public ,Everything Else,,,
2010,MN,0,0,0,1,0,0,0,0,Finance ,Lost and Stolen Assets,,,
2010,IN,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2013,TN,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2012,NA,0,0,1,0,0,0,0,0,Healthcare ,Everything Else,,,
2012,DE,0,1,0,0,0,0,0,0,Finance ,Web Applications,,,
2010,CA,0,1,0,0,1,0,0,0,Information ,Web Applications,,,
2015,CA,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2010,AZ,0,0,0,1,0,0,0,0,Administrative ,Lost and Stolen Assets,,,
2013,AZ,1,0,0,0,0,0,0,0,Retail ,Point of Sale,,,
2015,CA,0,1,0,0,0,0,0,0,Retail ,Web Applications,,,
2009,DC,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2014,MA,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2013,BC,1,0,1,0,0,0,0,0,Professional ,Crimeware,,,
2010,MO,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2010,TX,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2013,CA,0,0,0,1,0,0,0,0,Public ,Lost and Stolen Assets,,,
2012,CA,1,1,0,0,0,0,0,0,Real Estate ,Web Applications,,,
2014,GA,0,0,0,1,0,0,0,0,Finance ,Payment Card Skimmers,,,
2012,NA,0,0,0,0,0,1,0,0,Finance ,Miscellaneous Errors,,,
2014,NA,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2010,NE,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2007,NA,0,0,0,0,1,0,0,0,Manufacturing ,Privilege Misuse,,,
2013,NA,0,1,0,0,0,0,0,0,Public ,Web Applications,,,
2013,NA,0,0,0,0,0,1,0,0,Information ,Miscellaneous Errors,,,
2013,NA,0,1,0,0,0,0,0,0,Real Estate ,Web Applications,,,
2012,IL,0,0,0,0,1,0,0,0,Finance ,Privilege Misuse,,,
2014,IL,0,0,0,0,1,0,0,0,Healthcare ,Privilege Misuse,,,
2013,CA,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2013,MI,0,0,0,1,0,0,0,0,Finance ,Payment Card Skimmers,,,
2012,TX,0,0,0,0,0,0,0,1,Educational ,Everything Else,,,
2015,NA,0,0,0,1,0,0,0,0,Unknown,Lost and Stolen Assets,,,
2013,NA,0,0,0,0,0,1,0,0,Unknown,Lost and Stolen Assets,,,
2013,NA,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2013,NA,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2015,NA,0,0,0,1,0,0,0,0,Unknown,Payment Card Skimmers,,,
2008,NJ,0,0,0,0,1,0,0,0,Healthcare ,Privilege Misuse,,,
2013,NC,0,1,0,0,0,0,0,0,Professional ,Everything Else,,,
2014,IL,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2014,CA,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2012,NE,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2010,IL,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2015,NY,0,0,0,0,1,0,0,0,Healthcare ,Privilege Misuse,,,
2010,TX,0,0,0,0,0,1,0,0,Healthcare ,Lost and Stolen Assets,,,
2013,RI,0,0,0,1,0,0,0,0,Trade ,Lost and Stolen Assets,,,
2013,CA,0,0,0,0,1,0,0,0,Transportation ,Privilege Misuse,,,
2013,FL,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2013,TX,1,0,0,0,0,0,0,0,Retail ,Point of Sale,,,
2013,HI,0,1,0,0,0,0,0,0,Accomodation ,Point of Sale,,,
2013,NA,0,0,0,0,0,1,0,0,Finance ,Miscellaneous Errors,,,
2013,DC,0,1,0,0,0,0,0,0,Professional ,Everything Else,,,
2014,NA,0,1,0,0,0,0,0,0,Unknown,Everything Else,,,
2014,CA,0,1,0,0,0,0,0,0,Information ,Web Applications,,,
2013,NA,0,0,0,0,0,1,0,0,Finance ,Miscellaneous Errors,,,
2010,CA,0,0,0,1,0,0,0,0,Public ,Lost and Stolen Assets,,,
2011,IN,0,0,0,0,0,0,0,1,Finance ,Everything Else,,,
2013,NC,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2014,AK,0,0,0,1,0,0,0,0,Finance ,Lost and Stolen Assets,,,
2014,PA,0,1,0,0,0,0,0,0,Healthcare ,Everything Else,,,
2014,OR,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2009,CA,0,0,0,1,0,0,0,0,Retail ,Payment Card Skimmers,,,
2012,GA,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2013,NA,0,1,0,0,0,0,0,0,Information ,Denial of Service,,,
2010,KY,0,0,0,0,0,1,0,0,Finance ,Miscellaneous Errors,,,
2011,IL,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2012,FL,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2011,WV,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2013,NA,0,1,0,0,0,0,0,0,Finance ,Everything Else,,,
2010,AR,0,0,0,0,0,1,0,0,Public ,Lost and Stolen Assets,,,
2010,TN,0,0,0,0,0,1,0,0,Finance ,Lost and Stolen Assets,,,
2014,NA,0,1,0,0,0,0,0,0,Finance ,Everything Else,,,
2013,NA,1,0,0,0,0,0,0,1,Finance ,Crimeware,,,
1984,NA,0,1,0,0,0,0,0,0,Administrative ,Everything Else,,,
2010,CO,1,0,0,0,0,0,0,0,Professional ,Everything Else,,,
2012,NA,1,1,1,0,0,0,0,0,Public ,Cyber-Espionage,,,
2013,VT,0,1,0,0,0,0,0,0,Other Services ,Web Applications,,,
2012,IN,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2013,NA,0,0,0,0,0,1,0,0,Healthcare ,Lost and Stolen Assets,,,
2012,NA,1,1,1,1,1,0,0,0,Finance ,Privilege Misuse,,,
2010,IN,0,1,0,0,0,0,0,0,Healthcare ,Everything Else,,,
2012,NA,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2012,CO,0,1,0,0,0,0,0,0,Healthcare ,Everything Else,,,
2015,MA,0,0,0,0,0,1,0,0,Educational ,Miscellaneous Errors,,,
2013,IN,0,0,0,1,0,0,0,0,Finance ,Payment Card Skimmers,,,
2014,IN,0,0,0,0,0,0,0,1,Educational ,Everything Else,,,
2013,CT,0,0,0,1,0,0,0,0,Information ,Lost and Stolen Assets,,,
2011,UT,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2013,MD,0,0,0,0,1,0,0,0,Retail ,Privilege Misuse,,,
2012,AL,0,1,0,0,0,0,0,0,Educational ,Everything Else,,,
2013,FL,0,1,0,0,0,0,0,0,Retail ,Everything Else,,,
2015,SC,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2008,MN,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2013,DC,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2012,NA,1,1,1,0,0,0,0,0,Utilities ,Cyber-Espionage,,,
2014,PA,0,0,0,0,0,0,0,1,Healthcare ,Everything Else,,,
2008,NA,0,1,0,0,0,0,0,0,Professional ,Everything Else,,,
2013,DC,0,1,0,0,0,0,0,0,Public ,Cyber-Espionage,,,
2014,PA,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2014,NA,0,1,0,0,0,0,0,0,Information ,Denial of Service,,,
2012,WY,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2014,OH,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2012,LA,0,0,0,0,1,0,0,0,Administrative ,Privilege Misuse,,,
2011,MS,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2015,NA,0,0,0,0,0,0,0,1,Real Estate ,Everything Else,,,
2013,NY,0,0,0,1,0,0,0,0,Finance ,Lost and Stolen Assets,,,
2012,OR,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2014,LA,1,0,0,0,0,0,0,0,Accomodation ,Point of Sale,,,
2014,NA,0,1,1,0,0,0,0,0,Retail ,Web Applications,,,
2015,GA,0,1,0,0,0,0,0,0,Manufacturing ,Everything Else,,,
2013,FL,0,0,0,0,1,0,0,0,Administrative ,Privilege Misuse,,,
2014,CA,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2012,FL,0,0,0,0,1,0,0,0,Healthcare ,Privilege Misuse,,,
2013,NA,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2014,NA,0,0,0,0,0,1,0,0,Healthcare ,Lost and Stolen Assets,,,
2010,NV,0,0,0,1,0,0,0,0,Educational ,Lost and Stolen Assets,,,
2010,NC,0,0,0,1,0,0,0,0,Other Services ,Lost and Stolen Assets,,,
2010,FL,0,0,0,0,0,1,0,0,Healthcare ,Lost and Stolen Assets,,,
2014,CA,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2013,NA,0,0,0,0,0,1,0,0,Professional ,Miscellaneous Errors,,,
2013,NC,0,1,0,0,0,0,0,0,Healthcare ,Web Applications,,,
2011,NA,0,0,0,1,0,0,0,0,Manufacturing ,Lost and Stolen Assets,,,
2010,IA,0,0,0,0,0,1,0,0,Healthcare ,Lost and Stolen Assets,,,
2013,ME,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2012,CA,0,0,0,0,0,1,0,0,Finance ,Miscellaneous Errors,,,
2014,NY,0,0,0,0,0,1,0,0,Transportation ,Miscellaneous Errors,,,
2014,NA,0,1,0,0,0,0,0,0,Unknown,Web Applications,,,
2007,NY,0,0,0,0,0,1,0,0,Manufacturing ,Miscellaneous Errors,,,
2013,MD,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2010,OR,0,0,0,0,1,0,0,0,Administrative ,Privilege Misuse,,,
2013,DC,0,1,0,0,0,0,0,0,Public ,Web Applications,,,
2012,ID,0,1,0,0,0,0,0,0,Educational ,Everything Else,,,
2012,NA,1,1,1,0,0,0,0,0,Utilities ,Cyber-Espionage,,,
2013,SC,0,0,0,1,0,0,0,0,Public ,Lost and Stolen Assets,,,
2008,NA,0,1,0,0,0,0,0,0,Retail ,Web Applications,,,
2011,ME,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2011,NA,0,1,0,0,0,0,0,0,Information ,Web Applications,,,
2013,PA,0,0,0,1,0,0,0,0,Public ,Lost and Stolen Assets,,,
2010,MA,0,0,0,0,0,1,0,0,Healthcare ,Miscellaneous Errors,,,
2012,WA,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2012,NA,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2014,KY,0,0,0,0,0,1,0,0,Other Services ,Miscellaneous Errors,,,
2013,TX,0,1,0,0,0,0,0,0,Public ,Web Applications,,,
2014,NA,0,0,0,0,0,1,0,0,Administrative ,Lost and Stolen Assets,,,
2013,NY,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2011,NY,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2011,TX,0,0,0,1,0,0,0,0,Retail ,Payment Card Skimmers,,,
2015,NA,0,1,0,0,0,0,0,0,Retail ,Web Applications,,,
2012,FL,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2014,GA,0,0,0,1,0,0,0,0,Healthcare ,Lost and Stolen Assets,,,
2013,CA,0,1,0,0,0,0,0,0,Information ,Everything Else,,,
2013,MA,0,1,0,0,0,0,0,0,Information ,Web Applications,,,
2015,DC,0,0,0,0,1,0,0,0,Public ,Privilege Misuse,,,
2013,CA,0,0,0,1,0,0,0,0,Educational ,Lost and Stolen Assets,,,
2011,TX,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2012,NA,0,0,0,0,1,0,0,0,Healthcare ,Privilege Misuse,,,
2011,NY,0,0,0,0,1,0,0,0,Finance ,Privilege Misuse,,,
2011,AZ,0,0,0,1,0,0,0,0,Retail ,Lost and Stolen Assets,,,
2015,GA,0,0,0,0,1,0,0,0,Professional ,Privilege Misuse,,,
2014,NJ,0,1,0,0,0,0,0,0,Educational ,Everything Else,,,
2012,NA,1,0,0,0,0,0,0,0,Professional ,Crimeware,,,
2010,MI,0,0,0,0,0,1,0,0,Public ,Miscellaneous Errors,,,
2014,OH,0,0,0,0,1,0,0,0,Healthcare ,Privilege Misuse,,,
2014,NY,1,1,1,0,0,0,0,0,Finance ,Everything Else,,,
2009,CA,0,1,0,0,0,0,0,0,Information ,Web Applications,,,
2014,NA,0,0,0,1,0,0,0,0,Finance ,Everything Else,,,
